City,Date,PM2.5,PM10,NO2,CO,O3,SO2,AQI,AQI_Bucket
Ahmedabad,2020-03-13,41.72,97.7,24.99,6.95,72.25,27.3,302.0,Very Poor
Ahmedabad,2020-03-14,39.57,111.46,35.3,4.0,39.51,49.34,170.0,Moderate
Ahmedabad,2020-03-15,39.42,115.8,31.33,5.11,33.16,27.4,215.0,Poor
Ahmedabad,2020-03-16,36.03,90.32,34.32,3.89,53.81,28.6,222.0,Poor
Ahmedabad,2020-03-17,53.07,112.92,37.65,16.02,44.3,34.49,310.0,Very Poor
Ahmedabad,2020-03-18,58.54,124.58,44.39,15.45,81.35,42.86,487.0,Severe
Ahmedabad,2020-03-19,101.09,162.86,43.66,15.07,44.44,42.07,500.0,Severe
Ahmedabad,2020-03-21,74.43,132.17,31.56,9.82,36.14,67.89,296.0,Poor
Ahmedabad,2020-03-22,48.16,122.17,18.27,5.47,33.69,52.62,180.0,Moderate
Ahmedabad,2020-03-23,44.61,112.32,31.4,4.98,49.45,34.25,247.0,Poor
Ahmedabad,2020-03-24,31.89,98.52,25.2,2.96,47.99,44.87,135.0,Moderate
Ahmedabad,2020-03-25,33.25,91.38,33.45,4.28,38.86,61.4,195.0,Moderate
Ahmedabad,2020-03-26,43.67,91.12,26.61,7.11,39.74,34.72,216.0,Poor
Ahmedabad,2020-03-27,22.93,37.12,18.52,5.23,34.41,16.19,193.0,Moderate
Ahmedabad,2020-03-28,37.73,72.43,35.52,4.67,34.72,16.06,160.0,Moderate
Ahmedabad,2020-03-29,20.67,75.48,26.98,3.08,40.17,22.76,125.0,Moderate
Ahmedabad,2020-03-30,28.55,89.1,38.65,4.11,31.5,19.14,140.0,Moderate
Ahmedabad,2020-03-31,29.97,98.96,22.08,3.85,36.86,32.01,145.0,Moderate
Ahmedabad,2020-04-01,24.79,86.06,21.29,4.5,36.76,22.16,153.0,Moderate
Ahmedabad,2020-04-02,25.52,88.12,24.24,4.46,38.17,18.54,164.0,Moderate
Ahmedabad,2020-04-03,33.48,87.96,41.44,4.51,46.53,23.84,173.0,Moderate
Ahmedabad,2020-04-04,39.44,84.83,39.88,3.82,58.08,27.53,182.0,Moderate
Ahmedabad,2020-04-05,43.77,87.96,40.99,3.35,53.61,31.4,152.0,Moderate
Ahmedabad,2020-04-06,46.64,95.3,29.6,3.75,49.67,22.2,145.0,Moderate
Ahmedabad,2020-04-07,45.8,104.5,16.8,3.87,48.2,31.04,159.0,Moderate
Ahmedabad,2020-04-08,36.3,90.07,15.65,5.19,49.83,30.8,183.0,Moderate
Ahmedabad,2020-04-09,32.12,89.74,21.61,5.07,62.53,20.75,168.0,Moderate
Ahmedabad,2020-04-10,30.73,78.56,28.65,0.59,42.61,32.01,113.0,Moderate
Ahmedabad,2020-04-11,30.18,74.99,34.81,0.45,39.0,25.09,89.0,Satisfactory
Ahmedabad,2020-04-12,26.7,72.83,27.0,0.36,42.16,21.57,101.0,Moderate
Ahmedabad,2020-04-13,18.77,61.54,23.01,0.39,47.88,26.86,95.0,Satisfactory
Ahmedabad,2020-04-14,31.16,72.09,25.9,0.37,43.35,21.85,89.0,Satisfactory
Ahmedabad,2020-04-15,23.69,64.81,17.18,0.43,44.04,23.5,88.0,Satisfactory
Ahmedabad,2020-04-16,38.65,81.47,26.76,0.36,54.24,22.03,95.0,Satisfactory
Ahmedabad,2020-04-17,30.8,76.25,25.97,0.36,37.28,18.03,92.0,Satisfactory
Ahmedabad,2020-04-18,30.69,107.31,22.57,0.41,39.3,36.24,96.0,Satisfactory
Ahmedabad,2020-04-19,21.27,65.12,13.93,0.36,40.56,21.0,99.0,Satisfactory
Ahmedabad,2020-04-20,29.84,77.98,15.77,0.34,38.31,25.22,86.0,Satisfactory
Ahmedabad,2020-04-21,27.81,73.99,16.32,0.39,38.23,19.16,87.0,Satisfactory
Ahmedabad,2020-04-22,32.11,94.34,17.95,0.45,42.22,15.83,101.0,Moderate
Ahmedabad,2020-04-23,31.67,81.09,16.17,0.35,43.6,32.39,106.0,Moderate
Ahmedabad,2020-04-24,27.19,82.36,16.13,0.28,51.81,20.59,110.0,Moderate
Ahmedabad,2020-04-25,28.25,70.48,13.88,0.38,41.74,16.51,98.0,Satisfactory
Ahmedabad,2020-04-26,25.91,73.35,13.82,0.4,44.44,10.58,101.0,Moderate
Ahmedabad,2020-04-27,31.76,81.16,19.95,0.46,52.46,29.73,117.0,Moderate
Ahmedabad,2020-04-28,32.55,87.41,23.58,0.46,50.2,42.86,130.0,Moderate
Ahmedabad,2020-04-29,27.15,76.73,24.82,0.67,54.81,32.97,122.0,Moderate
Ahmedabad,2020-04-30,26.93,74.38,17.05,0.46,56.97,37.7,128.0,Moderate
Ahmedabad,2020-05-01,28.71,89.91,13.32,0.54,49.97,26.36,128.0,Moderate
Ahmedabad,2020-05-02,22.56,63.23,15.16,0.56,55.72,25.87,131.0,Moderate
Ahmedabad,2020-05-03,23.82,62.1,16.38,0.64,54.35,22.71,121.0,Moderate
Ahmedabad,2020-05-04,23.73,69.88,15.87,0.73,58.72,20.04,130.0,Moderate
Ahmedabad,2020-05-05,33.47,134.83,29.05,0.54,54.8,2.42,143.0,Moderate
Ahmedabad,2020-05-06,26.52,79.38,18.06,0.67,59.96,48.67,146.0,Moderate
Ahmedabad,2020-05-07,30.45,75.08,21.48,0.4,58.31,48.67,135.0,Moderate
Ahmedabad,2020-05-08,26.79,66.34,14.99,0.51,57.81,48.67,127.0,Moderate
Ahmedabad,2020-05-09,23.79,74.56,16.64,0.55,52.49,48.67,122.0,Moderate
Ahmedabad,2020-05-10,26.17,62.14,14.73,0.77,56.28,48.67,125.0,Moderate
Ahmedabad,2020-05-11,21.31,66.1,15.01,0.54,57.55,48.67,125.0,Moderate
Ahmedabad,2020-05-12,21.94,69.06,16.95,0.58,57.89,48.67,135.0,Moderate
Ahmedabad,2020-05-13,23.19,67.28,17.46,0.48,52.31,48.67,117.0,Moderate
Ahmedabad,2020-05-14,21.9,64.39,18.73,0.49,51.86,48.67,127.0,Moderate
Ahmedabad,2020-05-15,19.15,78.8,19.59,0.51,61.79,48.67,125.0,Moderate
Ahmedabad,2020-05-16,35.75,107.68,18.72,0.39,54.31,48.67,136.0,Moderate
Ahmedabad,2020-05-17,27.28,63.5,18.56,0.68,55.52,48.67,137.0,Moderate
Ahmedabad,2020-05-18,20.85,61.13,21.35,0.62,54.41,48.67,133.0,Moderate
Ahmedabad,2020-05-19,23.98,56.9,26.56,0.61,59.05,48.67,133.0,Moderate
Ahmedabad,2020-05-20,25.6,82.26,22.47,0.69,60.12,48.67,132.0,Moderate
Ahmedabad,2020-05-21,33.35,84.99,25.02,0.56,62.4,48.67,130.0,Moderate
Ahmedabad,2020-05-22,31.38,90.28,35.67,0.65,62.39,48.67,142.0,Moderate
Ahmedabad,2020-05-23,29.26,82.26,22.23,0.67,55.64,48.67,135.0,Moderate
Ahmedabad,2020-05-24,25.47,67.79,17.85,0.81,57.16,48.67,140.0,Moderate
Ahmedabad,2020-05-25,24.84,70.95,16.03,0.57,57.53,48.67,126.0,Moderate
Ahmedabad,2020-05-26,29.78,99.14,19.35,0.59,50.52,48.67,126.0,Moderate
Ahmedabad,2020-05-27,31.25,89.65,21.42,0.83,54.58,48.67,123.0,Moderate
Ahmedabad,2020-05-28,30.7,86.02,18.84,0.56,55.49,48.67,117.0,Moderate
Ahmedabad,2020-05-29,23.91,81.0,18.6,0.57,44.9,48.67,126.0,Moderate
Ahmedabad,2020-05-30,25.71,66.36,16.46,0.41,47.74,48.67,112.0,Moderate
Ahmedabad,2020-05-31,22.83,67.92,15.35,0.4,53.06,48.67,104.0,Moderate
Ahmedabad,2020-06-01,31.02,312.28,22.62,0.64,66.9,48.67,126.0,Moderate
Ahmedabad,2020-06-02,131.88,173.4,41.56,0.45,34.26,20.08,152.0,Moderate
Ahmedabad,2020-06-04,26.08,84.25,37.3,0.79,56.78,21.29,101.0,Moderate
Ahmedabad,2020-06-05,30.72,88.9,33.6,0.63,4.08,14.73,92.0,Satisfactory
Ahmedabad,2020-06-06,33.19,65.77,39.76,0.71,40.28,14.4,95.0,Satisfactory
Ahmedabad,2020-06-07,20.67,69.5,34.11,0.82,36.32,13.05,93.0,Satisfactory
Ahmedabad,2020-06-08,22.92,70.97,28.47,0.57,30.16,11.6,97.0,Satisfactory
Ahmedabad,2020-06-09,21.17,81.73,25.68,0.86,39.69,12.69,84.0,Satisfactory
Ahmedabad,2020-06-10,23.62,94.06,20.92,0.85,44.32,16.22,101.0,Moderate
Ahmedabad,2020-06-11,20.4,66.21,26.94,0.68,37.38,18.41,92.0,Satisfactory
Ahmedabad,2020-06-12,21.4,93.89,22.4,0.85,45.05,16.27,105.0,Moderate
Ahmedabad,2020-06-13,21.72,62.28,28.15,1.18,30.53,17.51,98.0,Satisfactory
Ahmedabad,2020-06-14,24.1,87.14,27.53,0.86,35.29,20.82,96.0,Satisfactory
Ahmedabad,2020-06-15,21.21,92.72,31.93,0.85,33.59,19.3,96.0,Satisfactory
Ahmedabad,2020-06-16,31.49,94.09,24.73,0.85,38.44,11.26,80.0,Satisfactory
Ahmedabad,2020-06-17,14.79,11.5,19.65,0.81,18.2,9.4,95.0,Satisfactory
Ahmedabad,2020-06-19,17.65,135.16,33.84,0.71,40.03,9.9,108.0,Moderate
Ahmedabad,2020-06-20,22.9,120.7,15.81,0.5,46.04,10.1,124.0,Moderate
Ahmedabad,2020-06-21,24.28,138.12,12.44,0.7,57.31,11.45,106.0,Moderate
Ahmedabad,2020-06-22,19.02,98.37,16.76,0.52,45.85,13.32,75.0,Satisfactory
Ahmedabad,2020-06-23,22.2,88.99,15.67,0.51,64.75,13.0,85.0,Satisfactory
Ahmedabad,2020-06-25,32.56,142.43,24.83,0.65,40.54,11.73,95.0,Satisfactory
Ahmedabad,2020-06-26,36.48,150.65,30.78,0.59,44.47,10.41,93.0,Satisfactory
Ahmedabad,2020-06-27,62.12,118.67,56.35,0.49,68.05,12.44,92.0,Satisfactory
Ahmedabad,2020-06-29,29.75,127.98,25.15,0.67,34.99,12.1,74.0,Satisfactory
Ahmedabad,2020-06-30,40.02,121.1,58.92,0.73,41.64,16.39,98.0,Satisfactory
Aizawl,2020-03-12,31.21,38.66,1.27,0.56,2.81,4.22,52.0,Satisfactory
Aizawl,2020-03-13,38.39,46.68,0.91,0.57,0.18,4.46,60.0,Satisfactory
Aizawl,2020-03-14,43.23,50.83,1.07,0.57,0.41,4.53,62.0,Satisfactory
Aizawl,2020-03-15,33.82,41.03,0.36,0.48,0.3,4.63,70.0,Satisfactory
Aizawl,2020-03-16,27.14,35.04,2.32,0.5,13.02,4.71,54.0,Satisfactory
Aizawl,2020-03-17,27.32,35.75,2.14,0.48,6.03,4.84,40.0,Good
Aizawl,2020-03-18,31.76,41.51,1.48,0.47,8.76,5.04,51.0,Satisfactory
Aizawl,2020-03-19,43.8,53.59,1.31,0.48,9.96,5.3,63.0,Satisfactory
Aizawl,2020-03-20,35.48,44.02,0.83,0.49,6.43,5.32,69.0,Satisfactory
Aizawl,2020-03-21,51.27,60.05,0.88,0.49,8.62,5.63,70.0,Satisfactory
Aizawl,2020-03-22,33.24,40.33,0.13,0.37,5.64,5.41,71.0,Satisfactory
Aizawl,2020-03-23,35.34,41.55,0.16,0.32,5.73,5.63,53.0,Satisfactory
Aizawl,2020-03-24,47.34,56.65,0.14,0.37,5.59,6.17,66.0,Satisfactory
Aizawl,2020-03-25,53.64,62.86,0.17,0.44,6.44,6.75,92.0,Satisfactory
Aizawl,2020-03-26,54.9,62.7,0.13,0.42,5.87,6.8,89.0,Satisfactory
Aizawl,2020-03-27,44.64,53.86,0.11,0.4,6.42,7.34,82.0,Satisfactory
Aizawl,2020-03-28,51.33,60.03,0.35,0.44,8.76,7.69,71.0,Satisfactory
Aizawl,2020-03-29,34.54,41.95,0.13,0.36,7.99,7.8,81.0,Satisfactory
Aizawl,2020-03-30,39.47,48.07,0.24,0.42,7.4,7.67,60.0,Satisfactory
Aizawl,2020-03-31,27.27,33.9,0.25,0.4,6.74,7.9,51.0,Satisfactory
Aizawl,2020-04-01,38.6,49.19,0.26,0.45,6.12,8.11,62.0,Satisfactory
Aizawl,2020-04-02,36.22,48.66,0.25,0.4,9.24,8.36,64.0,Satisfactory
Aizawl,2020-04-03,30.35,39.84,0.21,0.29,10.87,8.25,54.0,Satisfactory
Aizawl,2020-04-04,24.05,41.95,0.25,0.26,11.09,8.16,43.0,Good
Aizawl,2020-04-05,26.47,33.51,0.08,0.31,5.76,8.79,44.0,Good
Aizawl,2020-04-06,35.13,43.65,0.15,0.31,7.94,8.49,48.0,Good
Aizawl,2020-04-07,33.19,42.17,0.3,0.3,13.38,8.78,61.0,Satisfactory
Aizawl,2020-04-08,24.92,31.74,0.18,0.27,9.67,8.69,45.0,Good
Aizawl,2020-04-09,39.15,45.79,0.31,0.39,7.66,7.81,59.0,Satisfactory
Aizawl,2020-04-10,38.01,45.39,0.13,0.41,5.62,4.52,64.0,Satisfactory
Aizawl,2020-04-11,30.06,35.53,0.17,0.37,6.71,4.77,55.0,Satisfactory
Aizawl,2020-04-12,21.7,27.32,0.12,0.27,8.47,4.54,41.0,Good
Aizawl,2020-04-13,28.33,33.24,0.39,0.36,10.16,5.3,42.0,Good
Aizawl,2020-04-14,46.26,49.81,0.45,0.47,2.97,5.66,64.0,Satisfactory
Aizawl,2020-04-15,40.72,48.87,0.51,0.42,0.72,5.71,76.0,Satisfactory
Aizawl,2020-04-16,22.63,28.06,0.33,0.28,0.79,5.52,49.0,Good
Aizawl,2020-04-17,15.06,19.85,0.36,0.22,2.46,5.43,33.0,Good
Aizawl,2020-04-18,19.5,25.12,0.25,0.25,1.17,6.06,31.0,Good
Aizawl,2020-04-19,10.48,14.73,0.11,0.22,1.27,6.4,24.0,Good
Aizawl,2020-04-20,11.79,18.9,0.95,0.25,8.71,6.79,24.0,Good
Aizawl,2020-04-21,9.53,20.94,0.75,0.27,7.67,6.62,23.0,Good
Aizawl,2020-04-22,8.53,11.26,0.34,0.24,1.3,6.61,20.0,Good
Aizawl,2020-04-23,10.42,14.56,0.26,0.26,1.75,6.96,19.0,Good
Aizawl,2020-04-24,5.74,9.67,0.34,0.21,1.16,6.79,19.0,Good
Aizawl,2020-04-25,3.14,5.83,0.2,0.18,0.55,7.47,19.0,Good
Aizawl,2020-04-26,1.97,4.06,0.13,0.18,1.78,6.98,18.0,Good
Aizawl,2020-04-27,5.4,9.88,0.27,0.25,0.22,7.21,19.0,Good
Aizawl,2020-04-28,3.55,7.84,0.18,0.26,2.665,6.97,19.0,Good
Aizawl,2020-04-29,3.85,6.78,0.17,0.21,2.665,7.23,19.0,Good
Aizawl,2020-04-30,4.49,8.9,0.3,0.24,1.55,6.6,19.0,Good
Aizawl,2020-05-01,7.92,12.97,0.35,0.3,1.61,6.47,20.0,Good
Aizawl,2020-05-02,8.24,13.13,0.23,0.28,0.1,6.46,20.0,Good
Aizawl,2020-05-03,5.48,9.88,0.08,0.19,0.07,6.42,19.0,Good
Aizawl,2020-05-04,6.32,11.92,0.22,0.23,0.41,6.93,19.0,Good
Aizawl,2020-05-05,10.16,14.63,0.25,0.27,0.12,7.6,19.0,Good
Aizawl,2020-05-06,6.15,8.99,0.63,0.24,2.82,7.36,20.0,Good
Aizawl,2020-05-07,3.93,6.85,0.18,0.27,0.19,8.04,20.0,Good
Aizawl,2020-05-08,13.61,17.4,0.49,0.32,2.66,8.51,20.0,Good
Aizawl,2020-05-09,13.29,19.14,0.34,0.37,0.24,8.6,24.0,Good
Aizawl,2020-05-10,16.09,20.04,0.09,0.31,0.06,8.61,24.0,Good
Aizawl,2020-05-11,25.35,31.71,0.69,0.39,7.63,8.87,35.0,Good
Aizawl,2020-05-12,27.97,33.56,0.44,0.42,0.18,8.91,46.0,Good
Aizawl,2020-05-13,23.72,28.88,0.6,0.37,1.74,8.41,46.0,Good
Aizawl,2020-05-14,21.05,24.86,0.65,0.32,7.27,9.08,33.0,Good
Aizawl,2020-05-15,14.82,19.67,0.35,0.31,0.05,9.06,31.0,Good
Aizawl,2020-05-16,8.3,12.62,0.29,0.27,2.665,9.19,21.0,Good
Aizawl,2020-05-17,12.42,18.0,0.12,0.23,0.04,9.84,20.0,Good
Aizawl,2020-05-18,17.92,25.29,0.56,0.38,4.03,10.05,26.0,Good
Aizawl,2020-05-19,18.83,24.52,0.48,0.36,1.16,9.84,32.0,Good
Aizawl,2020-05-20,6.53,10.27,0.51,0.31,0.44,9.81,24.0,Good
Aizawl,2020-05-21,8.97,14.44,0.34,0.21,2.88,10.1,20.0,Good
Aizawl,2020-05-22,14.67,19.13,0.36,0.25,1.07,9.92,22.0,Good
Aizawl,2020-05-23,16.13,21.52,0.27,0.25,0.28,10.88,22.0,Good
Aizawl,2020-05-24,13.4,19.09,0.09,0.19,0.68,11.19,27.0,Good
Aizawl,2020-05-25,9.72,14.84,0.28,0.19,1.77,11.14,20.0,Good
Aizawl,2020-05-26,9.03,13.23,0.42,0.22,2.5,11.09,19.0,Good
Aizawl,2020-05-27,1.96,4.32,0.62,0.21,4.82,11.13,21.0,Good
Aizawl,2020-05-28,3.47,9.67,0.35,0.24,2.67,11.89,21.0,Good
Aizawl,2020-05-29,3.62,7.84,0.47,0.24,1.98,11.24,20.0,Good
Aizawl,2020-05-30,3.43,7.24,0.21,0.22,0.24,11.38,20.0,Good
Aizawl,2020-05-31,3.68,7.45,0.08,0.17,0.1,11.58,19.0,Good
Aizawl,2020-06-01,4.52,9.11,0.59,0.22,3.37,11.83,19.0,Good
Aizawl,2020-06-02,3.96,8.56,0.21,0.24,2.665,12.13,20.0,Good
Aizawl,2020-06-03,2.33,6.33,0.29,0.24,2.76,12.24,20.0,Good
Aizawl,2020-06-04,2.17,4.57,0.22,0.19,2.8,12.61,19.0,Good
Aizawl,2020-06-05,2.49,7.33,0.7,0.24,3.3,12.97,31.0,Good
Aizawl,2020-06-06,2.81,6.19,0.15,0.21,2.665,12.82,20.0,Good
Aizawl,2020-06-08,14.44,22.3,0.76,0.41,0.87,13.0,25.0,Good
Aizawl,2020-06-09,10.08,13.04,0.13,0.33,2.665,13.48,23.0,Good
Aizawl,2020-06-10,1.54,2.79,0.1,0.22,2.665,13.44,19.0,Good
Aizawl,2020-06-12,0.99,8.1,0.25,0.2,3.6,11.92,19.0,Good
Aizawl,2020-06-13,1.4,5.8,0.07,0.17,4.35,8.11,19.0,Good
Aizawl,2020-06-14,0.98,4.59,0.07,0.16,3.77,8.82,19.0,Good
Aizawl,2020-06-15,1.19,4.99,0.07,0.17,4.17,8.52,19.0,Good
Aizawl,2020-06-16,1.14,6.19,0.37,0.17,4.86,8.62,19.0,Good
Aizawl,2020-06-17,10.48,1.99,0.33,0.16,4.5,5.65,20.0,Good
Aizawl,2020-06-18,1.25,9.1,0.22,0.15,2.0,1.76,20.0,Good
Aizawl,2020-06-19,5.92,19.02,0.26,0.2,1.58,2.84,20.0,Good
Aizawl,2020-06-20,2.46,12.72,0.08,0.22,2.665,2.39,19.0,Good
Aizawl,2020-06-21,2.63,9.03,0.06,0.15,0.34,2.33,19.0,Good
Aizawl,2020-06-22,2.88,13.68,0.32,0.16,1.79,1.91,20.0,Good
Aizawl,2020-06-23,2.76,13.65,0.38,0.05,2.6,0.95,20.0,Good
Aizawl,2020-06-24,8.62,32.1,0.14,0.07,1.84,1.08,25.0,Good
Aizawl,2020-06-25,7.98,28.92,0.16,0.05,1.76,1.03,33.0,Good
Aizawl,2020-06-26,1.39,7.21,0.18,0.03,1.08,1.24,21.0,Good
Aizawl,2020-06-27,0.16,3.16,0.07,0.02,1.29,1.08,19.0,Good
Aizawl,2020-06-28,0.24,1.15,0.05,0.02,1.4,1.38,19.0,Good
Aizawl,2020-06-29,0.28,10.02,0.13,0.12,0.95,2.03,20.0,Good
Aizawl,2020-06-30,1.89,9.27,0.1,0.11,1.16,2.23,20.0,Good
Aizawl,2020-07-01,4.49,5.39,0.07,0.02,3.39,2.07,20.0,Good
Amaravati,2017-11-25,81.4,124.5,20.5,0.12,127.09,15.24,184.0,Moderate
Amaravati,2017-11-26,78.32,129.06,26.0,0.14,117.44,26.96,197.0,Moderate
Amaravati,2017-11-27,88.76,135.32,30.85,0.11,111.81,33.59,198.0,Moderate
Amaravati,2017-11-28,64.18,104.09,28.07,0.09,138.18,19.0,188.0,Moderate
Amaravati,2017-11-29,72.47,114.84,23.2,0.16,109.74,10.55,173.0,Moderate
Amaravati,2017-11-30,69.8,114.86,20.17,0.12,118.09,14.07,165.0,Moderate
Amaravati,2017-12-01,73.96,113.56,19.29,0.1,123.8,13.9,191.0,Moderate
Amaravati,2017-12-02,89.9,140.2,26.19,0.1,128.73,19.37,191.0,Moderate
Amaravati,2017-12-03,87.14,130.52,21.31,0.15,114.8,11.41,227.0,Poor
Amaravati,2017-12-04,84.64,125.0,26.98,0.18,112.41,9.84,168.0,Moderate
Amaravati,2017-12-05,88.36,121.77,20.23,0.12,117.93,14.02,198.0,Moderate
Amaravati,2017-12-06,96.83,139.36,25.65,0.11,117.21,16.54,201.0,Poor
Amaravati,2017-12-07,117.46,181.64,41.1,0.13,94.63,28.79,252.0,Poor
Amaravati,2017-12-08,122.88,208.86,54.87,0.27,68.6,22.97,310.0,Very Poor
Amaravati,2017-12-09,74.28,141.22,44.97,0.09,60.62,21.9,196.0,Moderate
Amaravati,2017-12-10,50.32,102.77,33.85,0.1,68.15,13.65,132.0,Moderate
Amaravati,2017-12-11,58.47,115.27,41.64,0.16,73.75,18.37,147.0,Moderate
Amaravati,2017-12-12,89.35,131.48,42.1,0.24,44.67,7.42,179.0,Moderate
Amaravati,2017-12-13,64.42,99.74,34.78,0.15,50.16,5.81,145.0,Moderate
Amaravati,2017-12-14,69.4,98.94,29.97,0.14,55.0,5.8,115.0,Moderate
Amaravati,2017-12-15,71.07,109.65,25.0,0.1,79.04,8.33,140.0,Moderate
Amaravati,2017-12-16,79.76,129.81,40.92,0.17,73.17,8.51,156.0,Moderate
Amaravati,2017-12-17,108.06,167.62,47.05,0.08,70.74,16.05,225.0,Poor
Amaravati,2017-12-18,100.75,172.04,53.94,0.11,59.2,14.05,251.0,Poor
Amaravati,2017-12-19,106.25,171.56,43.09,0.13,66.9,15.45,228.0,Poor
Amaravati,2017-12-20,83.79,141.83,47.47,0.3,77.54,13.35,223.0,Poor
Amaravati,2017-12-21,79.98,147.74,49.55,0.14,79.71,13.58,170.0,Moderate
Amaravati,2017-12-22,76.27,152.59,56.0,0.15,56.97,29.88,165.0,Moderate
Amaravati,2017-12-23,86.5,147.95,42.0,0.15,73.09,11.85,159.0,Moderate
Amaravati,2017-12-24,100.62,167.75,47.68,0.22,62.78,10.85,232.0,Poor
Amaravati,2017-12-25,110.73,171.47,31.06,0.1,76.07,12.23,242.0,Poor
Amaravati,2017-12-26,107.7,170.21,43.54,0.17,64.6,18.07,274.0,Poor
Amaravati,2017-12-27,104.81,192.2,63.48,0.23,63.87,17.01,259.0,Poor
Amaravati,2017-12-28,89.95,175.16,64.53,0.27,62.49,15.52,225.0,Poor
Amaravati,2017-12-29,74.58,138.6,46.65,0.17,67.11,9.47,177.0,Moderate
Amaravati,2017-12-30,56.68,109.33,33.26,0.1,66.91,8.26,120.0,Moderate
Amaravati,2017-12-31,61.03,131.62,39.5,0.08,61.91,11.45,120.0,Moderate
Amaravati,2018-01-01,59.03,108.83,23.36,0.09,87.55,26.05,120.0,Moderate
Amaravati,2018-01-02,61.88,109.82,23.14,0.09,81.38,12.81,132.0,Moderate
Amaravati,2018-01-03,71.57,137.48,39.99,0.09,80.3,16.82,136.0,Moderate
Amaravati,2018-01-04,92.44,174.75,53.79,0.11,71.09,16.93,182.0,Moderate
Amaravati,2018-01-05,92.9,162.69,56.39,0.08,68.79,23.11,222.0,Poor
Amaravati,2018-01-06,85.15,151.97,61.55,0.07,90.8,11.86,230.0,Poor
Amaravati,2018-01-07,81.47,145.68,46.9,0.07,96.49,9.63,224.0,Poor
Amaravati,2018-01-08,81.58,132.66,34.93,0.09,118.91,12.81,217.0,Poor
Amaravati,2018-01-09,79.56,146.64,37.58,0.05,137.61,17.77,230.0,Poor
Amaravati,2018-01-10,87.43,155.95,37.31,0.1,121.72,13.4,229.0,Poor
Amaravati,2018-01-11,87.33,153.97,42.52,0.08,106.17,35.39,229.0,Poor
Amaravati,2018-01-12,110.39,182.54,52.24,0.04,82.2,36.01,235.0,Poor
Amaravati,2018-01-13,77.51,125.01,36.41,0.05,72.16,14.36,214.0,Poor
Amaravati,2018-01-14,86.96,129.99,28.32,0.05,62.6,4.83,186.0,Moderate
Amaravati,2018-01-15,76.29,115.53,21.35,0.05,69.99,8.75,172.0,Moderate
Amaravati,2018-01-16,67.06,100.34,20.25,0.06,54.92,4.7,138.0,Moderate
Amaravati,2018-01-17,68.34,104.45,26.26,0.06,45.63,6.43,125.0,Moderate
Amaravati,2018-01-18,66.28,117.3,45.13,0.05,45.97,7.21,132.0,Moderate
Amaravati,2018-01-19,64.98,116.14,45.4,0.06,50.28,8.83,111.0,Moderate
Amaravati,2018-01-20,75.46,132.84,56.53,0.13,51.98,30.48,137.0,Moderate
Amaravati,2018-01-21,81.58,141.85,38.15,0.05,59.76,11.04,172.0,Moderate
Amaravati,2018-01-22,78.27,142.86,45.36,0.06,58.53,10.32,160.0,Moderate
Amaravati,2018-01-23,79.01,138.14,45.43,0.06,58.04,10.18,163.0,Moderate
Amaravati,2018-01-24,77.98,137.31,44.96,0.06,50.69,7.22,165.0,Moderate
Amaravati,2018-01-25,77.96,155.73,59.92,0.06,40.77,31.01,139.0,Moderate
Amaravati,2018-01-26,79.04,143.38,43.61,0.08,45.46,8.67,176.0,Moderate
Amaravati,2018-01-27,77.78,131.14,43.84,0.09,43.26,7.62,162.0,Moderate
Amaravati,2018-01-28,76.48,131.86,33.37,0.06,45.71,7.49,160.0,Moderate
Amaravati,2018-01-29,74.2,135.97,35.82,0.07,53.0,12.16,142.0,Moderate
Amaravati,2018-01-30,78.23,140.66,45.76,0.05,45.35,12.45,172.0,Moderate
Amaravati,2018-01-31,68.53,147.48,61.52,0.04,37.99,23.68,134.0,Moderate
Amaravati,2018-02-01,62.08,152.59,62.18,0.05,34.93,8.97,136.0,Moderate
Amaravati,2018-02-02,50.64,130.36,45.52,0.07,40.57,10.61,130.0,Moderate
Amaravati,2018-02-03,44.21,119.52,34.37,0.07,31.73,5.86,111.0,Moderate
Amaravati,2018-02-04,50.71,115.65,35.16,0.06,32.58,8.16,117.0,Moderate
Amaravati,2018-02-05,42.27,100.54,30.69,0.66,32.18,8.99,102.0,Moderate
Amaravati,2018-02-06,39.41,101.1,28.53,0.81,28.72,5.86,108.0,Moderate
Amaravati,2018-02-07,50.56,116.89,37.27,0.97,23.36,5.25,99.0,Satisfactory
Amaravati,2018-02-08,50.54,120.05,26.96,0.9,36.66,17.9,121.0,Moderate
Amaravati,2018-02-09,26.22,62.82,20.1,0.61,23.74,8.25,86.0,Satisfactory
Amaravati,2018-02-10,31.83,66.74,16.83,0.61,24.72,5.87,57.0,Satisfactory
Amaravati,2018-02-11,70.26,112.29,11.87,0.62,31.4,7.29,107.0,Moderate
Amaravati,2018-02-12,59.47,99.73,12.85,0.68,30.57,7.62,118.0,Moderate
Amaravati,2018-02-13,58.71,99.04,13.88,0.86,36.2,6.89,110.0,Moderate
Amaravati,2018-02-14,56.29,107.96,16.71,0.95,48.39,12.91,114.0,Moderate
Amaravati,2018-02-15,50.41,118.62,25.6,0.69,33.46,11.81,111.0,Moderate
Amaravati,2018-02-16,57.53,128.81,25.03,0.78,31.15,25.39,117.0,Moderate
Amaravati,2018-02-17,43.82,97.19,16.01,0.67,27.62,17.62,107.0,Moderate
